customer_id,gender,age_group,zip,acquisition_channel,signup_date
89334,Male,25-34,56732,paid_search,2016-02-02
89336,Male,35-44,56732,referral,2021-10-07
89337,Male,45-54,56732,paid_search,2017-08-08
89339,Male,25-34,56733,organic_search,2019-08-03
89340,Male,35-44,56733,organic_search,2017-09-16
89341,Male,45-54,56733,email_campaign,2017-12-13
89342,Male,45-54,56733,social_media,2020-03-26
89343,Male,25-34,56735,email_campaign,2022-11-18
89344,Male,55+,56735,referral,2021-06-27
89345,Female,25-34,56735,direct,2020-05-24
89346,Female,25-34,56735,email_campaign,2018-09-22
89347,Female,25-34,56735,email_campaign,2021-03-30
89348,Female,55+,56736,social_media,2022-06-15
89349,Male,55+,56736,organic_search,2020-11-24
89350,Non-binary,45-54,56736,referral,2020-08-10
89351,Female,45-54,56736,organic_search,2016-05-10
89352,Male,18-24,56736,organic_search,2019-08-06
89353,Female,35-44,56737,organic_search,2017-10-20
89355,Female,45-54,56737,social_media,2014-06-06
89357,Male,55+,56737,email_campaign,2017-06-27
89358,Female,45-54,56738,organic_search,2021-05-20
89359,Non-binary,18-24,56738,social_media,2021-07-06
89360,Female,25-34,56738,social_media,2022-01-14
89361,Female,45-54,56738,referral,2022-12-31
89362,Female,45-54,56738,direct,2017-03-05
89363,Male,45-54,56742,email_campaign,2019-04-15
89364,Male,18-24,56742,social_media,2016-11-09
89366,Male,35-44,56742,email_campaign,2019-03-16
89370,Female,18-24,56744,social_media,2017-08-10
89372,Non-binary,25-34,56744,organic_search,2014-12-26
89373,Female,18-24,56748,organic_search,2020-01-13
89374,Non-binary,35-44,56748,organic_search,2021-04-16
89376,Female,35-44,56748,paid_search,2020-08-11
89377,Female,55+,56748,social_media,2016-07-12
89379,Male,25-34,56750,social_media,2013-07-09
89381,Male,55+,56750,organic_search,2013-04-18
89382,Female,25-34,56750,organic_search,2022-08-12
89385,Non-binary,45-54,56751,organic_search,2017-03-18
89387,Female,45-54,56751,paid_search,2015-09-02
89388,Male,25-34,56754,organic_search,2015-03-25
89389,Female,25-34,56754,social_media,2012-12-09
89390,Female,55+,56754,paid_search,2017-06-03
89392,Female,45-54,56754,paid_search,2018-10-08
89393,Female,45-54,56756,email_campaign,2016-11-26
89395,Female,18-24,56756,organic_search,2022-07-18
89396,Female,25-34,56756,email_campaign,2022-11-10
89398,Female,45-54,56759,organic_search,2020-04-01
89399,Female,35-44,56759,email_campaign,2022-11-09
89401,Male,25-34,56759,referral,2022-02-12
89403,Male,25-34,56760,social_media,2018-10-23
89404,Male,35-44,56760,referral,2022-06-18
89405,Male,25-34,56760,organic_search,2015-05-25
89406,Female,35-44,56760,direct,2022-06-11
89409,Non-binary,55+,56762,organic_search,2016-09-28
89410,Male,35-44,56762,organic_search,2013-09-25
89411,Male,25-34,56762,organic_search,2016-01-31
89412,Female,25-34,56762,organic_search,2017-04-30
89414,Male,25-34,56763,social_media,2018-07-27
89415,Male,45-54,56763,organic_search,2020-03-10
89416,Female,45-54,56763,organic_search,2012-06-29
89417,Male,18-24,56763,organic_search,2019-12-13
89419,Female,25-34,57001,email_campaign,2016-02-10
89420,Female,55+,57001,paid_search,2022-10-26
89422,Female,55+,57001,organic_search,2021-04-21
89423,Male,45-54,57002,organic_search,2016-04-01
89424,Male,35-44,57002,email_campaign,2017-08-12
89425,Male,35-44,57002,organic_search,2019-11-18
89426,Non-binary,25-34,57002,social_media,2015-06-01
89428,Male,35-44,57003,email_campaign,2022-09-12
89430,Female,35-44,57003,organic_search,2021-01-29
89431,Female,35-44,57003,email_campaign,2016-03-16
89432,Female,35-44,57003,paid_search,2021-12-04
89433,Female,35-44,57004,paid_search,2015-08-24
89434,Female,25-34,57004,paid_search,2015-02-05
89435,Female,45-54,57004,email_campaign,2016-07-11
89436,Male,25-34,57004,organic_search,2017-04-07
89437,Male,35-44,57004,paid_search,2014-07-18
89438,Female,18-24,57005,organic_search,2020-03-02
89440,Male,25-34,57005,email_campaign,2015-12-07
89441,Female,35-44,57005,paid_search,2016-09-10
89443,Female,55+,57006,organic_search,2022-04-20
89444,Female,18-24,57006,paid_search,2022-05-27
89445,Female,25-34,57006,organic_search,2018-09-16
89446,Male,35-44,57006,paid_search,2017-03-18
89447,Non-binary,55+,57006,paid_search,2018-12-29
89448,Male,18-24,57010,social_media,2020-03-24
89449,Male,18-24,57010,social_media,2015-08-03
89450,Female,25-34,57010,organic_search,2019-04-04
89452,Male,55+,57010,social_media,2017-05-10
89453,Male,35-44,57012,direct,2015-02-19
89455,Male,25-34,57012,organic_search,2021-03-01
89456,Female,25-34,57012,organic_search,2018-11-13
89457,Female,35-44,57012,referral,2021-05-10
89458,Male,35-44,57013,paid_search,2020-07-15
89460,Male,25-34,57013,email_campaign,2017-12-29
89461,Female,35-44,57013,social_media,2013-11-04
89462,Male,55+,57013,referral,2020-05-06
89463,Female,35-44,57014,paid_search,2017-08-23
89465,Male,18-24,57014,social_media,2017-10-11
89466,Female,35-44,57014,organic_search,2020-11-01
89467,Female,35-44,57014,social_media,2020-07-13
89469,Female,55+,57015,referral,2018-10-27
89470,Female,55+,57015,email_campaign,2016-11-08
89472,Male,25-34,57015,organic_search,2019-06-11
89474,Female,25-34,57017,paid_search,2022-01-21
89475,Female,35-44,57017,social_media,2022-06-01
89476,Male,18-24,57017,organic_search,2016-06-24
89477,Male,25-34,57017,social_media,2016-12-15
89479,Female,55+,57018,organic_search,2021-01-07
89480,Female,18-24,57018,paid_search,2017-10-05
89481,Male,35-44,57018,paid_search,2022-11-19
89482,Male,35-44,57018,paid_search,2021-08-29
89483,Male,25-34,57020,organic_search,2018-04-23
89485,Non-binary,25-34,57020,organic_search,2015-01-22
89486,Male,35-44,57020,organic_search,2020-01-11
89489,Male,45-54,57022,social_media,2016-04-25
89490,Male,25-34,57022,organic_search,2018-08-19
89491,Female,45-54,57022,organic_search,2018-02-25
89492,Female,55+,57022,social_media,2019-10-06
89493,Female,35-44,57024,organic_search,2020-03-03
89494,Female,25-34,57024,organic_search,2022-07-17
89495,Male,25-34,57024,social_media,2016-08-15
89496,Female,35-44,57024,social_media,2019-05-29
89498,Male,35-44,57025,direct,2021-06-19
89500,Female,25-34,57025,paid_search,2013-04-07
89501,Female,18-24,57025,direct,2017-06-03
89502,Female,25-34,57025,paid_search,2015-11-29
89504,Male,25-34,57026,referral,2022-07-16
89505,Female,18-24,57026,paid_search,2019-08-15
89506,Male,25-34,57026,organic_search,2022-07-13
89507,Non-binary,25-34,57026,paid_search,2022-10-10
89508,Male,35-44,57027,paid_search,2013-03-10
89509,Female,25-34,57027,organic_search,2017-04-12
89510,Male,35-44,57027,email_campaign,2020-10-05
89514,Male,18-24,57028,organic_search,2021-01-21
89515,Male,25-34,57028,social_media,2020-05-20
89516,Male,45-54,57028,email_campaign,2022-04-27
89517,Female,35-44,57028,paid_search,2019-03-18
89518,Male,35-44,57029,email_campaign,2018-10-24
89519,Female,35-44,57029,social_media,2022-07-20
89520,Female,25-34,57029,paid_search,2015-02-20
89523,Male,55+,57030,organic_search,2019-08-23
89524,Male,55+,57030,referral,2020-11-13
89525,Male,25-34,57030,direct,2019-01-15
89529,Male,25-34,57031,organic_search,2020-10-12
89530,Female,55+,57031,direct,2022-05-04
89531,Male,25-34,57031,organic_search,2019-05-29
89533,Male,35-44,57032,referral,2018-07-25
89534,Female,35-44,57032,organic_search,2021-05-17
89536,Male,45-54,57032,social_media,2022-10-08
89538,Female,25-34,57033,referral,2022-03-26
89539,Female,25-34,57033,organic_search,2015-09-12
89540,Female,25-34,57033,referral,2020-10-05
89541,Female,35-44,57033,social_media,2022-10-20
89542,Female,18-24,57033,email_campaign,2019-06-13
89543,Female,45-54,57034,organic_search,2019-12-31
89544,Male,45-54,57034,referral,2021-08-04
89545,Male,45-54,57034,social_media,2020-03-06
89546,Female,25-34,57034,referral,2020-06-09
89548,Male,35-44,57035,direct,2018-07-08
89549,Female,18-24,57035,email_campaign,2021-11-16
89550,Female,55+,57035,organic_search,2017-08-02
89551,Female,25-34,57035,email_campaign,2018-10-09
89552,Female,45-54,57035,referral,2022-03-26
89553,Male,25-34,57036,paid_search,2022-10-03
89554,Male,35-44,57036,paid_search,2018-09-09
89556,Male,25-34,57036,social_media,2020-05-12
89557,Non-binary,55+,57036,organic_search,2013-04-29
89558,Female,18-24,57037,social_media,2020-08-04
89559,Male,35-44,57037,direct,2012-01-17
89560,Female,18-24,57037,email_campaign,2021-10-14
89561,Female,45-54,57037,social_media,2022-03-14
89562,Female,35-44,57037,social_media,2021-06-14
89564,Female,55+,57038,email_campaign,2022-04-04
89565,Male,35-44,57038,paid_search,2018-07-15
89566,Male,25-34,57038,email_campaign,2015-12-20
89567,Female,45-54,57038,email_campaign,2020-08-17
89568,Male,35-44,57039,organic_search,2018-05-11
89569,Male,45-54,57039,organic_search,2021-10-15
89570,Male,35-44,57039,social_media,2014-05-14
89572,Male,25-34,57039,organic_search,2019-09-18
89573,Female,35-44,57040,organic_search,2020-01-04
89574,Female,25-34,57040,social_media,2014-07-15
89575,Female,35-44,57040,referral,2019-01-17
89576,Male,18-24,57040,organic_search,2021-10-31
89577,Non-binary,35-44,57040,organic_search,2015-12-19
89580,Female,35-44,57042,referral,2022-07-29
89581,Female,25-34,57042,social_media,2013-12-02
89583,Female,25-34,57043,organic_search,2022-10-13
89586,Male,45-54,57043,email_campaign,2021-03-05
89587,Male,25-34,57043,paid_search,2022-01-27
89588,Male,25-34,57045,organic_search,2014-06-23
89589,Female,18-24,57045,social_media,2019-05-23
89590,Female,35-44,57045,email_campaign,2019-12-27
89591,Male,55+,57045,organic_search,2017-03-27
89592,Female,35-44,57045,organic_search,2016-09-23
89593,Female,25-34,57046,paid_search,2022-06-14
89596,Male,35-44,57046,direct,2019-12-14
89598,Male,45-54,57047,organic_search,2014-12-03
89599,Female,45-54,57047,paid_search,2017-11-08
89600,Female,45-54,57047,paid_search,2020-11-19
89601,Female,45-54,57047,paid_search,2022-01-02
89602,Male,55+,57047,paid_search,2014-11-19
89603,Female,25-34,57048,direct,2019-03-25
89604,Female,25-34,57048,referral,2015-04-14
89606,Female,45-54,57048,direct,2019-10-19
89607,Female,25-34,57048,organic_search,2021-01-25
89608,Female,45-54,57049,paid_search,2022-07-27
89610,Male,45-54,57049,paid_search,2016-11-13
89611,Female,35-44,57049,organic_search,2019-06-10
89612,Male,25-34,57049,email_campaign,2016-02-24
89613,Female,25-34,57050,email_campaign,2016-10-18
89614,Male,55+,57050,organic_search,2017-08-27
89615,Female,45-54,57050,email_campaign,2016-08-11
89616,Male,25-34,57050,organic_search,2015-07-22
89617,Male,25-34,57050,social_media,2017-12-17
89618,Male,35-44,57051,referral,2013-11-22
89619,Male,55+,57051,paid_search,2015-02-06
89622,Male,18-24,57051,organic_search,2019-10-05
89624,Male,18-24,57053,organic_search,2016-04-25
89625,Female,45-54,57053,email_campaign,2021-10-30
89627,Non-binary,25-34,57053,referral,2015-06-04
89628,Female,18-24,57055,referral,2015-05-10
89629,Male,25-34,57055,organic_search,2019-07-24
89630,Male,45-54,57055,organic_search,2021-06-26
89631,Female,35-44,57055,email_campaign,2020-08-13
89634,Male,18-24,57058,social_media,2022-06-08
89636,Female,55+,57058,organic_search,2016-07-05
89637,Male,25-34,57058,organic_search,2020-10-31
89638,Male,25-34,57059,email_campaign,2021-05-03
89641,Male,55+,57059,organic_search,2015-07-06
89642,Female,25-34,57059,email_campaign,2019-06-13
89643,Male,35-44,57062,email_campaign,2019-10-05
89644,Male,35-44,57062,referral,2022-09-19
89645,Female,35-44,57062,social_media,2022-08-01
89647,Female,25-34,57062,referral,2014-05-14
89649,Female,45-54,57063,referral,2016-05-20
89650,Male,35-44,57063,referral,2022-02-25
89651,Non-binary,45-54,57063,organic_search,2021-01-09
89652,Male,35-44,57063,referral,2016-02-12
89653,Female,25-34,57064,email_campaign,2021-11-23
89654,Male,45-54,57064,paid_search,2015-05-09
89656,Female,18-24,57064,paid_search,2018-11-29
89657,Female,25-34,57064,organic_search,2020-05-18
89658,Male,25-34,57065,paid_search,2020-10-26
89659,Male,55+,57065,organic_search,2021-11-27
89660,Female,45-54,57065,organic_search,2022-02-26
89663,Female,35-44,57066,paid_search,2021-04-02
89664,Female,25-34,57066,social_media,2021-03-16
89665,Male,25-34,57066,direct,2022-08-07
89667,Female,55+,57066,organic_search,2020-07-10
89668,Male,45-54,57067,email_campaign,2018-10-16
89669,Male,25-34,57067,email_campaign,2018-04-10
89671,Male,55+,57067,organic_search,2022-12-28
89673,Female,25-34,57068,email_campaign,2020-08-25
89674,Female,35-44,57068,paid_search,2020-04-23
89675,Male,45-54,57068,referral,2020-02-28
89676,Female,25-34,57068,email_campaign,2017-02-16
89677,Female,35-44,57068,email_campaign,2019-06-03
89678,Male,18-24,57069,referral,2021-08-14
89680,Female,35-44,57069,email_campaign,2020-08-25
89681,Female,45-54,57069,direct,2021-11-07
89682,Non-binary,35-44,57069,social_media,2017-07-11
89683,Female,45-54,57070,organic_search,2015-08-05
89684,Male,25-34,57070,social_media,2020-09-19
89685,Male,35-44,57070,organic_search,2017-03-13
89687,Male,25-34,57070,organic_search,2022-07-08
89688,Male,18-24,57071,paid_search,2020-11-06
89689,Female,35-44,57071,organic_search,2018-01-18
89690,Female,25-34,57071,paid_search,2013-09-05
89691,Female,35-44,57071,paid_search,2017-05-07
89692,Male,55+,57071,paid_search,2021-11-22
89693,Male,35-44,57072,email_campaign,2020-11-18
89694,Male,35-44,57072,organic_search,2017-01-24
89695,Non-binary,35-44,57072,organic_search,2017-10-02
89696,Male,35-44,57072,social_media,2014-02-19
89698,Female,45-54,57073,paid_search,2021-10-03
89699,Female,18-24,57073,email_campaign,2020-06-12
89701,Male,55+,57073,referral,2016-03-24
89702,Female,25-34,57073,social_media,2022-04-15
89703,Male,35-44,57075,social_media,2021-01-24
89704,Male,25-34,57075,paid_search,2018-02-08
89705,Female,18-24,57075,paid_search,2020-05-24
89706,Female,18-24,57075,email_campaign,2018-10-30
89708,Female,45-54,57076,organic_search,2018-10-12
89712,Female,18-24,57076,referral,2020-02-29
89713,Male,45-54,57077,email_campaign,2018-11-03
89714,Female,35-44,57077,organic_search,2012-08-09
89715,Female,25-34,57077,direct,2020-11-12
89716,Female,25-34,57077,referral,2018-04-25
89717,Male,35-44,57077,direct,2019-11-07
89718,Female,18-24,57078,social_media,2020-04-10
89719,Male,35-44,57078,organic_search,2017-11-10
89721,Male,55+,57078,paid_search,2020-07-12
89724,Male,18-24,57101,email_campaign,2018-12-16
89725,Male,45-54,57101,direct,2021-04-07
89726,Female,35-44,57101,referral,2020-05-17
89727,Female,25-34,57101,social_media,2017-06-25
89728,Female,35-44,57103,social_media,2018-09-04
89729,Male,18-24,57103,referral,2019-08-30
89730,Non-binary,45-54,57103,organic_search,2017-01-24
89731,Female,35-44,57103,paid_search,2022-07-10
89732,Male,25-34,57103,referral,2018-08-12
89733,Female,35-44,57104,organic_search,2016-06-08
89734,Female,25-34,57104,organic_search,2020-06-07
89736,Male,25-34,57104,direct,2017-03-03
89737,Male,45-54,57104,paid_search,2017-11-24
89740,Male,25-34,57105,referral,2017-06-06
89741,Female,45-54,57105,direct,2013-02-10
89742,Female,35-44,57105,social_media,2018-07-27
89744,Male,25-34,57106,organic_search,2012-12-23
89745,Male,25-34,57106,email_campaign,2019-03-27
89746,Male,25-34,57106,paid_search,2015-03-12
89747,Female,45-54,57106,organic_search,2022-09-19
89748,Female,25-34,57107,organic_search,2018-05-09
89749,Female,25-34,57107,paid_search,2021-02-02
89751,Female,25-34,57107,email_campaign,2017-06-12
89753,Male,45-54,57108,social_media,2018-10-28
89754,Female,18-24,57108,social_media,2019-06-29
89755,Female,55+,57108,referral,2020-04-02
89756,Female,45-54,57108,referral,2018-09-08
89757,Male,18-24,57108,referral,2018-01-24
89758,Female,45-54,57109,email_campaign,2019-06-03
89759,Male,25-34,57109,organic_search,2020-04-14
89760,Male,25-34,57109,referral,2017-10-13
89761,Female,35-44,57109,social_media,2021-12-10
89762,Female,18-24,57109,organic_search,2012-12-23
89763,Male,18-24,57110,referral,2020-02-07
89764,Female,35-44,57110,referral,2021-12-04
89766,Female,25-34,57110,social_media,2022-10-04
89767,Female,35-44,57110,social_media,2017-12-07
89769,Male,45-54,57201,paid_search,2019-11-27
89770,Non-binary,18-24,57201,email_campaign,2021-06-25
89771,Male,35-44,57201,social_media,2018-01-24
89773,Female,35-44,57212,social_media,2018-07-24
89775,Male,18-24,57212,referral,2017-05-25
89776,Female,25-34,57212,paid_search,2021-03-23
89777,Female,25-34,57212,social_media,2016-11-04
89778,Male,55+,57213,direct,2012-07-20
89779,Male,45-54,57213,referral,2021-09-22
89780,Non-binary,25-34,57213,organic_search,2018-07-02
89781,Non-binary,35-44,57213,paid_search,2015-09-19
89782,Female,35-44,57213,email_campaign,2019-08-18
89783,Male,45-54,57216,social_media,2016-09-11
89784,Female,25-34,57216,organic_search,2016-06-10
89785,Male,45-54,57216,paid_search,2017-01-12
89786,Female,35-44,57216,paid_search,2021-06-29
89787,Female,18-24,57216,organic_search,2020-12-08
89788,Male,35-44,57217,organic_search,2013-08-31
89789,Female,18-24,57217,email_campaign,2019-06-08
89791,Female,25-34,57217,organic_search,2014-05-06
89792,Male,25-34,57217,paid_search,2022-09-13
89794,Female,55+,57218,organic_search,2021-09-06
89795,Male,25-34,57218,referral,2022-08-31
89797,Female,18-24,57218,paid_search,2019-10-27
89798,Female,35-44,57219,paid_search,2020-07-22
89799,Male,35-44,57219,email_campaign,2018-10-24
89800,Male,25-34,57219,social_media,2014-11-06
89801,Female,25-34,57219,paid_search,2019-07-19
89802,Male,55+,57219,organic_search,2017-06-05
89803,Female,35-44,57220,referral,2021-07-31
89804,Female,18-24,57220,organic_search,2022-10-15
89805,Male,18-24,57220,paid_search,2022-12-23
89806,Female,25-34,57220,paid_search,2016-04-11
89807,Female,18-24,57220,direct,2020-06-12
89808,Female,35-44,57221,organic_search,2013-01-09
89811,Male,55+,57221,social_media,2022-10-21
89812,Male,25-34,57221,direct,2016-11-24
89813,Female,55+,57223,paid_search,2018-01-20
89814,Male,25-34,57223,organic_search,2019-03-19
89815,Male,35-44,57223,organic_search,2018-10-24
89817,Female,18-24,57223,organic_search,2020-01-08
89818,Female,35-44,57225,direct,2020-11-22
89819,Female,35-44,57225,referral,2020-07-08
89820,Male,35-44,57225,organic_search,2019-09-16
89821,Male,25-34,57225,organic_search,2018-12-31
89823,Female,35-44,57226,paid_search,2022-05-22
89826,Male,45-54,57226,paid_search,2018-08-14
89827,Female,55+,57226,social_media,2020-07-18
89828,Male,35-44,57231,paid_search,2021-07-22
89830,Female,45-54,57231,social_media,2018-11-01
89831,Female,25-34,57231,social_media,2020-10-16
89832,Male,45-54,57231,organic_search,2014-11-12
89833,Female,45-54,57232,email_campaign,2019-12-21
89834,Female,55+,57232,organic_search,2018-08-17
89835,Male,18-24,57232,email_campaign,2018-09-16
89836,Male,25-34,57232,email_campaign,2014-10-10
89837,Female,35-44,57232,organic_search,2019-09-07
89838,Female,25-34,57233,paid_search,2021-06-19
89839,Male,35-44,57233,email_campaign,2014-09-13
89840,Male,55+,57233,social_media,2020-12-14
89841,Male,25-34,57233,referral,2021-12-17
89842,Female,25-34,57233,email_campaign,2018-12-27
89843,Female,55+,57234,organic_search,2015-04-13
89844,Female,35-44,57234,organic_search,2016-08-28
89845,Female,25-34,57234,referral,2016-10-24
89847,Female,25-34,57234,social_media,2018-02-03
89848,Male,25-34,57235,email_campaign,2021-03-11
89849,Female,25-34,57235,paid_search,2022-05-06
89850,Female,35-44,57235,paid_search,2020-03-23
89851,Female,45-54,57235,organic_search,2017-09-13
89852,Male,25-34,57235,social_media,2021-02-21
89853,Female,25-34,57236,social_media,2018-11-17
89854,Male,35-44,57236,direct,2021-07-23
89855,Female,25-34,57236,email_campaign,2015-03-21
89856,Male,55+,57236,paid_search,2018-12-07
89857,Female,18-24,57236,organic_search,2019-09-18
89858,Female,18-24,57237,organic_search,2015-11-13
89859,Female,35-44,57237,paid_search,2016-08-28
89860,Male,25-34,57237,organic_search,2021-07-05
89862,Female,18-24,57237,paid_search,2016-08-09
89863,Female,45-54,57238,paid_search,2022-10-08
89864,Male,25-34,57238,direct,2022-03-28
89866,Female,55+,57238,email_campaign,2022-10-08
89867,Male,18-24,57238,organic_search,2018-09-07
89868,Male,18-24,57241,social_media,2014-04-23
89870,Female,25-34,57241,referral,2020-01-08
89872,Male,45-54,57241,paid_search,2019-08-05
89873,Male,25-34,57242,social_media,2018-10-21
89874,Female,45-54,57242,paid_search,2017-02-03
89876,Non-binary,18-24,57242,organic_search,2019-11-02
89877,Male,35-44,57242,organic_search,2019-10-08
89879,Male,45-54,57243,paid_search,2017-11-02
89880,Male,25-34,57243,paid_search,2020-02-18
89881,Male,18-24,57243,referral,2021-02-14
89882,Female,25-34,57243,social_media,2021-12-24
89883,Male,25-34,57245,organic_search,2014-02-07
89884,Female,45-54,57245,organic_search,2017-06-08
89886,Female,18-24,57245,paid_search,2022-11-27
89887,Female,35-44,57245,referral,2018-09-06
89888,Female,25-34,57246,referral,2015-04-14
89889,Male,35-44,57246,referral,2021-09-01
89890,Female,35-44,57246,organic_search,2022-05-27
89891,Female,45-54,57246,email_campaign,2018-05-14
89892,Female,45-54,57246,social_media,2017-12-04
89893,Female,18-24,57248,organic_search,2020-06-03
89894,Male,35-44,57248,paid_search,2016-12-09
89895,Female,55+,57248,organic_search,2013-03-06
89896,Male,35-44,57248,paid_search,2016-01-24
89897,Female,25-34,57248,email_campaign,2022-10-06
89898,Male,35-44,57249,paid_search,2021-05-08
89899,Male,35-44,57249,organic_search,2013-11-24
89900,Male,45-54,57249,referral,2019-04-16
89901,Male,35-44,57249,organic_search,2017-03-11
89902,Male,25-34,57249,social_media,2018-04-25
89903,Male,25-34,57252,email_campaign,2018-01-20
89904,Female,55+,57252,social_media,2015-10-25
89905,Male,55+,57252,referral,2019-06-20
89906,Female,45-54,57252,paid_search,2021-02-03
89907,Male,45-54,57252,direct,2014-08-05
89908,Female,25-34,57255,organic_search,2021-09-06
89909,Male,45-54,57255,paid_search,2022-03-05
89910,Male,55+,57255,social_media,2022-04-02
89911,Male,25-34,57255,referral,2021-04-16
89912,Male,18-24,57255,social_media,2016-01-26
89913,Female,25-34,57257,email_campaign,2022-04-04
89914,Male,25-34,57257,social_media,2017-06-07
89916,Male,25-34,57257,social_media,2020-12-31
89917,Male,35-44,57257,organic_search,2017-01-21
89918,Female,55+,57258,organic_search,2020-12-17
89920,Non-binary,18-24,57258,organic_search,2021-11-29
89921,Female,45-54,57258,social_media,2022-09-08
89922,Female,45-54,57258,social_media,2020-12-20
89923,Male,25-34,57260,referral,2014-07-17
89924,Female,45-54,57260,organic_search,2018-06-26
89926,Male,25-34,57260,organic_search,2019-05-11
89928,Male,25-34,57261,email_campaign,2017-12-01
89929,Male,25-34,57261,paid_search,2021-01-30
89930,Male,55+,57261,social_media,2014-11-22
89931,Female,18-24,57261,organic_search,2021-08-12
89932,Female,35-44,57261,social_media,2015-05-02
89933,Male,45-54,57262,organic_search,2015-04-05
89934,Male,25-34,57262,direct,2021-07-24
89935,Female,35-44,57262,social_media,2022-06-05
89936,Female,35-44,57262,direct,2020-01-21
89937,Male,25-34,57262,paid_search,2018-07-05
89938,Female,35-44,57265,direct,2019-07-16
89939,Female,35-44,57265,social_media,2018-02-20
89940,Male,25-34,57265,email_campaign,2020-06-09
89941,Female,25-34,57265,social_media,2022-09-05
89943,Female,45-54,57266,social_media,2020-07-27
89944,Male,55+,57266,paid_search,2018-05-29
89946,Male,35-44,57266,organic_search,2017-12-28
89947,Female,45-54,57266,email_campaign,2018-10-30
89949,Male,55+,57268,direct,2015-05-04
89950,Male,25-34,57268,email_campaign,2022-12-23
89951,Male,45-54,57268,paid_search,2020-11-20
89953,Female,55+,57269,social_media,2022-10-04
89954,Male,18-24,57269,organic_search,2019-07-15
89955,Female,25-34,57269,paid_search,2022-01-12
89959,Male,25-34,57270,organic_search,2019-11-26
89960,Female,25-34,57270,social_media,2022-05-18
89961,Male,25-34,57270,organic_search,2014-01-30
89962,Female,25-34,57270,direct,2016-09-23
89964,Female,45-54,57273,organic_search,2018-05-28
89965,Female,18-24,57273,social_media,2020-11-09
89966,Female,55+,57273,email_campaign,2015-01-19
89967,Female,25-34,57273,organic_search,2022-11-04
89969,Female,45-54,57274,social_media,2016-09-22
89970,Male,35-44,57274,social_media,2022-09-23
89971,Male,35-44,57274,social_media,2021-01-01
89972,Female,18-24,57274,direct,2017-02-27
89973,Female,25-34,57276,email_campaign,2020-05-14
89974,Male,45-54,57276,referral,2022-03-15
89975,Male,55+,57276,social_media,2022-02-05
89977,Female,25-34,57276,organic_search,2017-06-15
89978,Male,55+,57278,referral,2019-05-27
89981,Male,25-34,57278,direct,2016-08-06
89982,Female,35-44,57278,paid_search,2018-02-10
89983,Female,25-34,57279,referral,2016-05-12
89984,Male,45-54,57279,paid_search,2021-02-16
89985,Male,55+,57279,organic_search,2018-07-04
89987,Female,18-24,57279,paid_search,2021-05-11
89988,Male,25-34,57301,email_campaign,2014-07-04
89989,Male,25-34,57301,organic_search,2020-08-23
89990,Female,25-34,57301,paid_search,2021-12-18
89992,Female,45-54,57301,social_media,2014-10-26
89993,Male,35-44,57311,paid_search,2021-04-26
89994,Female,35-44,57311,organic_search,2019-11-03
89995,Male,45-54,57311,paid_search,2019-08-27
89996,Female,35-44,57311,organic_search,2021-01-04
89998,Female,35-44,57313,organic_search,2015-04-29
89999,Female,35-44,57313,organic_search,2020-10-11
90000,Male,35-44,57313,organic_search,2017-09-08
90002,Male,18-24,57313,referral,2018-10-17
90003,Male,35-44,57314,paid_search,2016-12-22
90004,Female,45-54,57314,social_media,2016-06-02
90006,Male,18-24,57314,email_campaign,2020-11-18
90008,Female,35-44,57315,social_media,2016-04-16
90009,Male,45-54,57315,social_media,2019-01-25
90010,Male,25-34,57315,paid_search,2019-01-16
90011,Male,18-24,57315,organic_search,2019-02-24
90012,Female,55+,57315,organic_search,2020-06-26
90013,Male,45-54,57319,social_media,2022-01-18
90014,Female,55+,57319,social_media,2022-04-20
90017,Female,45-54,57319,referral,2019-12-02
90018,Male,18-24,57321,email_campaign,2022-09-28
90019,Male,18-24,57321,paid_search,2022-01-14
90020,Female,25-34,57321,paid_search,2021-12-06
90022,Female,25-34,57321,paid_search,2015-12-31
90024,Female,18-24,57322,direct,2018-10-10
90025,Female,25-34,57322,organic_search,2022-10-02
90026,Female,25-34,57322,organic_search,2018-06-03
90028,Female,45-54,57324,referral,2017-01-27
90029,Male,35-44,57324,social_media,2022-12-22
90030,Female,25-34,57324,social_media,2021-01-18
90031,Female,35-44,57324,paid_search,2018-06-06
90032,Female,18-24,57324,referral,2022-09-04
90033,Female,18-24,57325,paid_search,2021-12-28
90034,Female,25-34,57325,direct,2012-02-29
90035,Female,18-24,57325,social_media,2019-04-29
90037,Female,25-34,57325,paid_search,2015-05-20
90039,Female,25-34,57328,social_media,2018-09-12
90040,Male,25-34,57328,organic_search,2018-07-13
90041,Male,18-24,57328,paid_search,2021-01-12
90043,Male,18-24,57329,social_media,2017-10-01
90044,Male,18-24,57329,paid_search,2013-09-09
90045,Male,35-44,57329,paid_search,2022-05-13
90046,Non-binary,25-34,57329,organic_search,2022-11-03
90048,Male,25-34,57330,email_campaign,2022-06-02
90049,Female,45-54,57330,organic_search,2020-07-09
90051,Male,25-34,57330,organic_search,2019-02-21
90052,Male,25-34,57330,referral,2019-03-01
90053,Female,55+,57332,social_media,2017-04-18
90054,Female,45-54,57332,organic_search,2018-12-14
90055,Male,25-34,57332,referral,2018-04-12
90056,Female,18-24,57332,paid_search,2016-11-08
90057,Male,25-34,57332,email_campaign,2022-04-23
