product_id,product_name,category,segment,size,color,price,cogs
356,LotusWear UE-77,Streetwear,Performance,S,green,5234.41,4911.45
357,LotusWear UE-78,Streetwear,Performance,M,silver,79.53,45.83
358,LotusWear UE-79,Streetwear,Performance,L,pink,22.28,13.58
359,LotusWear UE-80,Streetwear,Performance,XL,yellow,13730.85,13044.31
360,LotusWear UE-81,Streetwear,Performance,S,red,9338.85,6702.49
361,LotusWear UE-82,Streetwear,Performance,M,black,5023.15,3094.26
362,LotusWear UE-83,Streetwear,Performance,L,orange,8816.85,4773.44
363,LotusWear UE-84,Streetwear,Performance,XL,blue,26.4,14.66
364,LotusWear UE-85,Streetwear,Performance,S,white,14297.85,8923.29
365,LotusWear UE-86,Streetwear,Performance,M,purple,7556.85,4276.42
366,LotusWear UE-87,Streetwear,Performance,L,green,9131.85,6334.76
367,LotusWear UE-88,Streetwear,Performance,XL,silver,9257.85,8448.71
368,LotusWear UE-89,Streetwear,Performance,S,pink,9257.85,7730.3
369,LotusWear UE-90,Streetwear,Performance,M,yellow,10489.21,9695.18
370,LotusWear UE-91,Streetwear,Performance,L,red,6485.85,3774.76
371,LotusWear UE-92,Streetwear,Performance,XL,black,9446.85,8974.51
372,LotusWear UE-93,Streetwear,Performance,S,orange,11966.85,6104.29
373,LotusWear UE-94,Streetwear,Performance,M,blue,4532.85,3197.47
374,LotusWear UE-95,Streetwear,Performance,L,white,34.46,20.66
375,LotusWear UE-96,Streetwear,Performance,XL,purple,9362.19,7022.58
376,LotusWear UE-97,Streetwear,Performance,S,green,27.07,16.51
377,LotusWear UE-98,Streetwear,Performance,M,silver,17.81,10.39
378,LotusWear UE-99,Streetwear,Performance,L,pink,9446.85,5805.09
379,LotusWear UE-00,Streetwear,Performance,XL,yellow,6296.85,5142.01
380,LotusWear UE-01,Streetwear,Performance,S,red,34.04,21.34
381,LotusWear UE-02,Streetwear,Performance,M,black,21.65,12.14
382,LotusWear UE-03,Streetwear,Performance,L,orange,11147.85,10315.11
383,LotusWear UE-04,Streetwear,Performance,XL,blue,7286.85,6664.55
384,LotusWear UE-05,Streetwear,Performance,S,white,12596.85,10771.57
385,LotusWear UE-06,Streetwear,Performance,M,purple,8816.85,7770.29
386,LotusWear UE-07,Streetwear,Performance,L,green,5761.35,3392.28
396,SaigonFlex UM-01,Streetwear,Balanced,S,green,11028.43,10091.01
397,SaigonFlex UM-02,Streetwear,Balanced,M,silver,17955.92,17058.12
398,SaigonFlex UM-03,Streetwear,Balanced,L,pink,18902.08,15269.1
399,SaigonFlex UM-04,Streetwear,Balanced,XL,yellow,40.02,22.31
400,SaigonFlex UM-05,Streetwear,Balanced,S,red,9886.8,7227.25
401,SaigonFlex UM-06,Streetwear,Balanced,M,black,11384.1,10814.9
402,SaigonFlex UM-07,Streetwear,Balanced,L,orange,12352.4,11202.39
403,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,13752.81,7730.45
404,SaigonFlex UM-09,Streetwear,Balanced,S,white,22378.45,17936.33
405,SaigonFlex UM-10,Streetwear,Balanced,M,purple,22994.37,14155.33
406,SaigonFlex UM-11,Streetwear,Balanced,L,green,23003.53,15607.9
407,SaigonFlex UM-12,Streetwear,Balanced,XL,silver,19779.23,18790.27
408,SaigonFlex UM-13,Streetwear,Balanced,S,pink,16386.07,15566.76
409,SaigonFlex UM-14,Streetwear,Balanced,M,yellow,11606.28,10763.67
410,SaigonFlex UM-15,Streetwear,Balanced,L,red,17643.05,16760.89
411,SaigonFlex UM-16,Streetwear,Balanced,XL,black,22.93,14.28
412,SaigonFlex UM-17,Streetwear,Balanced,S,orange,19533.02,17015.22
413,SaigonFlex UM-18,Streetwear,Balanced,M,blue,14675.85,10280.43
414,SaigonFlex UM-19,Streetwear,Balanced,L,white,6484.53,4763.53
415,SaigonFlex UM-20,Streetwear,Balanced,XL,purple,9929.03,9299.53
416,SaigonFlex UM-21,Streetwear,Balanced,S,green,10765.6,9498.49
417,SaigonFlex UM-22,Streetwear,Balanced,M,silver,11199.11,8260.46
418,SaigonFlex UM-23,Streetwear,Balanced,L,pink,10896.09,9394.61
419,SaigonFlex UM-24,Streetwear,Balanced,XL,yellow,18774.59,12475.71
420,SaigonFlex UM-25,Streetwear,Balanced,S,red,14672.77,13939.14
421,SaigonFlex UM-26,Streetwear,Balanced,M,black,21110.52,17857.39
422,SaigonFlex UM-27,Streetwear,Balanced,L,orange,10127.63,5669.45
423,SaigonFlex UM-28,Streetwear,Balanced,XL,blue,12518.48,11892.55
424,SaigonFlex UM-29,Streetwear,Balanced,S,white,20475.45,12027.28
425,SaigonFlex UM-30,Streetwear,Balanced,M,purple,12149.68,11542.2
426,SaigonFlex UM-31,Streetwear,Balanced,L,green,11422.28,9893.98
427,SaigonFlex UM-32,Streetwear,Balanced,XL,silver,12186.98,8692.97
428,SaigonFlex UM-33,Streetwear,Balanced,S,pink,14291.7,13021.17
429,SaigonFlex UM-34,Streetwear,Balanced,M,yellow,22679.37,16660.27
430,SaigonFlex UM-35,Streetwear,Balanced,L,red,11001.05,10451.0
431,SaigonFlex UM-36,Streetwear,Balanced,XL,black,12437.65,9655.35
432,SaigonFlex UM-37,Streetwear,Balanced,S,orange,11109.2,10553.74
433,SaigonFlex UM-38,Streetwear,Balanced,M,blue,11459.31,6543.27
434,SaigonFlex UM-39,Streetwear,Balanced,L,white,61.56,36.91
435,SaigonFlex UM-40,Streetwear,Balanced,XL,purple,20162.56,19154.43
436,SaigonFlex UM-41,Streetwear,Balanced,S,green,22367.92,16637.26
437,SaigonFlex UM-42,Streetwear,Balanced,M,silver,9651.8,9169.21
438,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.53,6680.73
439,SaigonFlex UM-44,Streetwear,Balanced,XL,yellow,12969.81,12321.32
440,SaigonFlex UM-45,Streetwear,Balanced,S,red,19538.72,12420.77
441,SaigonFlex UM-46,Streetwear,Balanced,M,black,24.21,14.98
442,SaigonFlex UM-47,Streetwear,Balanced,L,orange,9240.1,8778.09
443,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.31,6176.19
444,SaigonFlex UM-49,Streetwear,Balanced,S,white,13238.56,12576.63
445,SaigonFlex UM-50,Streetwear,Balanced,M,purple,10819.79,7440.77
446,SaigonFlex UM-51,Streetwear,Balanced,L,green,29.11,17.28
447,SaigonFlex UM-52,Streetwear,Balanced,XL,silver,18516.82,14254.24
448,SaigonFlex UM-53,Streetwear,Balanced,S,pink,45.85,26.35
449,SaigonFlex UM-54,Streetwear,Balanced,M,yellow,12600.87,11279.04
450,SaigonFlex UM-55,Streetwear,Balanced,L,red,20605.78,17102.8
451,SaigonFlex UM-56,Streetwear,Balanced,XL,black,11090.67,8601.92
452,SaigonFlex UM-57,Streetwear,Balanced,S,orange,13107.43,7168.46
453,SaigonFlex UM-58,Streetwear,Balanced,M,blue,20.24,12.79
454,SaigonFlex UM-59,Streetwear,Balanced,L,white,36.27,22.85
455,SaigonFlex UM-60,Streetwear,Balanced,XL,purple,11674.47,8494.34
456,SaigonFlex UM-61,Streetwear,Balanced,S,green,14175.28,10311.1
457,SaigonFlex UM-62,Streetwear,Balanced,M,silver,11969.92,6455.38
458,SaigonFlex UM-63,Streetwear,Balanced,L,pink,21423.25,16733.7
459,SaigonFlex UM-64,Streetwear,Balanced,XL,yellow,12111.79,8626.02
460,SaigonFlex UM-65,Streetwear,Balanced,S,red,10932.55,9115.56
461,SaigonFlex UM-66,Streetwear,Balanced,M,black,13863.65,13170.47
462,SaigonFlex UM-67,Streetwear,Balanced,L,orange,24321.98,20085.09
463,SaigonFlex UM-68,Streetwear,Balanced,XL,blue,55.86,34.6
464,SaigonFlex UM-69,Streetwear,Balanced,S,white,7809.46,4229.6
465,SaigonFlex UM-70,Streetwear,Balanced,M,purple,14179.44,13470.47
466,SaigonFlex UM-71,Streetwear,Balanced,L,green,11204.62,8977.14
467,SaigonFlex UM-72,Streetwear,Balanced,XL,silver,11081.17,6350.62
468,SaigonFlex UM-73,Streetwear,Balanced,S,pink,17.41,10.05
469,SaigonFlex UM-74,Streetwear,Balanced,M,yellow,35.65,21.71
470,SaigonFlex UM-75,Streetwear,Balanced,L,red,12524.87,7330.81
471,SaigonFlex UM-76,Streetwear,Balanced,XL,black,11232.98,10671.33
472,SaigonFlex UM-77,Streetwear,Balanced,S,orange,11541.58,10964.5
473,SaigonFlex UM-78,Streetwear,Balanced,M,blue,18458.3,13679.45
474,SaigonFlex UM-79,Streetwear,Balanced,L,white,36.74,21.54
475,SaigonFlex UM-80,Streetwear,Balanced,XL,purple,12606.23,10040.86
476,SaigonFlex UM-81,Streetwear,Balanced,S,green,23472.73,14022.61
477,SaigonFlex UM-82,Streetwear,Balanced,M,silver,16438.63,10491.13
478,SaigonFlex UM-83,Streetwear,Balanced,L,pink,17103.87,10599.27
479,SaigonFlex UM-84,Streetwear,Balanced,XL,yellow,11566.75,8072.43
480,SaigonFlex UM-85,Streetwear,Balanced,S,red,45.27,25.32
481,SaigonFlex UM-86,Streetwear,Balanced,M,black,9576.34,9097.53
482,SaigonFlex UM-87,Streetwear,Balanced,L,orange,7907.13,6264.03
483,SaigonFlex UM-88,Streetwear,Balanced,XL,blue,19535.01,18558.26
484,SaigonFlex UM-89,Streetwear,Balanced,S,white,15627.15,11739.12
485,SaigonFlex UM-90,Streetwear,Balanced,M,purple,10231.44,9719.87
486,SaigonFlex UM-91,Streetwear,Balanced,L,green,11767.72,6218.06
487,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.8,11027.77
488,SaigonFlex UM-93,Streetwear,Balanced,S,pink,12855.29,8786.59
489,SaigonFlex UM-94,Streetwear,Balanced,M,yellow,10349.29,7115.14
490,SaigonFlex UM-95,Streetwear,Balanced,L,red,9468.39,5174.48
491,SaigonFlex UM-96,Streetwear,Balanced,XL,black,11060.08,10507.08
492,SaigonFlex UM-97,Streetwear,Balanced,S,orange,11054.69,9357.8
493,SaigonFlex UM-98,Streetwear,Balanced,M,blue,11636.1,11054.3
494,SaigonFlex UM-99,Streetwear,Balanced,L,white,19351.39,13062.19
495,SaigonFlex UM-00,Streetwear,Balanced,XL,purple,8656.97,6242.54
496,SaigonFlex UM-01,Streetwear,Balanced,S,green,11338.43,10771.51
497,SaigonFlex UM-02,Streetwear,Balanced,M,silver,17957.93,17060.03
498,SaigonFlex UM-03,Streetwear,Balanced,L,pink,17636.85,15859.06
499,SaigonFlex UM-04,Streetwear,Balanced,XL,yellow,11293.21,6445.04
500,SaigonFlex UM-05,Streetwear,Balanced,S,red,10989.31,8723.31
501,SaigonFlex UM-06,Streetwear,Balanced,M,black,13211.57,7279.58
502,SaigonFlex UM-07,Streetwear,Balanced,L,orange,13275.3,10121.09
503,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,21108.8,18867.05
504,SaigonFlex UM-09,Streetwear,Balanced,S,white,22059.31,14451.05
505,SaigonFlex UM-10,Streetwear,Balanced,M,purple,23693.58,17609.07
506,SaigonFlex UM-11,Streetwear,Balanced,L,green,15456.91,14463.03
507,SaigonFlex UM-12,Streetwear,Balanced,XL,silver,24574.29,23345.58
508,SaigonFlex UM-13,Streetwear,Balanced,S,pink,11576.45,7095.21
509,SaigonFlex UM-14,Streetwear,Balanced,M,yellow,20.19,12.96
510,SaigonFlex UM-15,Streetwear,Balanced,L,red,11057.59,10398.56
511,SaigonFlex UM-16,Streetwear,Balanced,XL,black,20805.12,13741.78
74,DragonWear UM-01,Streetwear,Balanced,L,white,13273.38,8752.46
75,DragonWear UM-02,Streetwear,Balanced,XL,purple,19.53,11.01
76,DragonWear UM-03,Streetwear,Balanced,S,green,10388.7,9422.55
77,DragonWear UM-04,Streetwear,Balanced,M,silver,40.8,26.32
78,DragonWear UM-05,Streetwear,Balanced,L,pink,37.29,22.17
79,DragonWear UM-06,Streetwear,Balanced,XL,yellow,36.61,20.81
80,DragonWear UM-07,Streetwear,Balanced,S,red,38.04,22.98
81,DragonWear UM-08,Streetwear,Balanced,M,black,25.23,16.08
82,DragonWear UM-09,Streetwear,Balanced,L,orange,36.34,22.65
83,DragonWear UM-10,Streetwear,Balanced,XL,blue,37.23,23.48
84,DragonWear UM-11,Streetwear,Balanced,S,white,24.88,15.33
85,DragonWear UM-12,Streetwear,Balanced,M,purple,69.85,43.25
86,DragonWear UM-13,Streetwear,Balanced,L,green,14175.0,13466.25
87,DragonWear UM-14,Streetwear,Balanced,XL,silver,40.03,25.41
88,DragonWear UM-15,Streetwear,Balanced,S,pink,10710.0,5994.39
89,DragonWear UM-16,Streetwear,Balanced,M,yellow,10073.7,6682.89
90,DragonWear UM-17,Streetwear,Balanced,L,red,20.56,11.82
91,DragonWear UM-18,Streetwear,Balanced,XL,black,43.06,25.79
92,DragonWear UM-19,Streetwear,Balanced,S,orange,11626.6,9137.35
93,DragonWear UM-20,Streetwear,Balanced,M,blue,12532.03,7611.96
94,DragonWear UM-21,Streetwear,Balanced,L,white,10703.7,9943.74
95,DragonWear UM-22,Streetwear,Balanced,XL,purple,22.42,12.83
96,DragonWear UM-23,Streetwear,Balanced,S,green,45.37,29.43
97,DragonWear UM-24,Streetwear,Balanced,M,silver,7609.36,3939.37
98,DragonWear UM-25,Streetwear,Balanced,L,pink,52.64,33.92
99,DragonWear UM-26,Streetwear,Balanced,XL,yellow,9443.7,8971.52
100,DragonWear UM-27,Streetwear,Balanced,S,red,12474.0,7666.52
101,DragonWear UM-28,Streetwear,Balanced,M,black,23.85,13.21
102,DragonWear UM-29,Streetwear,Balanced,L,orange,48.68,30.21
103,DragonWear UM-30,Streetwear,Balanced,XL,blue,10425.18,7115.18
104,DragonWear UM-31,Streetwear,Balanced,S,white,39.06,25.1
105,DragonWear UM-32,Streetwear,Balanced,M,purple,46.01,26.14
106,DragonWear UM-33,Streetwear,Balanced,L,green,11626.29,11044.98
107,DragonWear UM-34,Streetwear,Balanced,XL,silver,6788.19,4684.53
108,DragonWear UM-35,Streetwear,Balanced,S,pink,11844.0,9063.03
109,DragonWear UM-36,Streetwear,Balanced,M,yellow,14767.08,14028.72
110,DragonWear UM-37,Streetwear,Balanced,L,red,70.72,42.91
111,DragonWear UM-38,Streetwear,Balanced,XL,black,9513.0,9037.35
112,DragonWear UM-39,Streetwear,Balanced,S,orange,30.02,19.26
113,DragonWear UM-40,Streetwear,Balanced,M,blue,24.5,13.56
114,DragonWear UM-41,Streetwear,Balanced,L,white,10640.7,5747.04
115,DragonWear UM-42,Streetwear,Balanced,XL,purple,10818.75,9215.41
116,DragonWear UM-43,Streetwear,Balanced,S,green,23.2,14.38
117,DragonWear UM-44,Streetwear,Balanced,M,silver,23.9,13.85
118,DragonWear UM-45,Streetwear,Balanced,L,pink,18868.5,10428.62
119,DragonWear UM-46,Streetwear,Balanced,XL,yellow,32.11,20.63
120,DragonWear UM-47,Streetwear,Balanced,S,red,37.96,24.56
121,DragonWear UM-48,Streetwear,Balanced,M,black,36.99,23.84
122,DragonWear UM-49,Streetwear,Balanced,L,orange,46.1,27.54
123,DragonWear UM-50,Streetwear,Balanced,XL,blue,33.29,21.18
124,DragonWear UM-51,Streetwear,Balanced,S,white,59.23,37.58
125,DragonWear UM-52,Streetwear,Balanced,M,purple,6671.7,6338.12
126,DragonWear UM-53,Streetwear,Balanced,L,green,29.79,17.33
127,DragonWear UM-54,Streetwear,Balanced,XL,silver,98.3,62.22
128,DragonWear UM-55,Streetwear,Balanced,S,pink,42.53,23.55
129,DragonWear UM-56,Streetwear,Balanced,M,yellow,23.5,14.33
199,IndigoViet UM-01,Streetwear,Balanced,XL,yellow,15105.67,11904.78
200,IndigoViet UM-02,Streetwear,Balanced,S,red,14491.71,8826.9
201,IndigoViet UM-03,Streetwear,Balanced,M,black,18386.83,15661.91
202,IndigoViet UM-04,Streetwear,Balanced,L,orange,16231.72,15420.13
203,IndigoViet UM-05,Streetwear,Balanced,XL,blue,12468.7,11003.63
204,IndigoViet UM-06,Streetwear,Balanced,S,white,10730.29,6927.47
205,IndigoViet UM-07,Streetwear,Balanced,M,purple,12837.05,7742.03
206,IndigoViet UM-08,Streetwear,Balanced,L,green,10546.53,5820.63
207,IndigoViet UM-09,Streetwear,Balanced,XL,silver,11575.16,8926.76
208,IndigoViet UM-10,Streetwear,Balanced,S,pink,17521.54,9855.86
209,IndigoViet UM-11,Streetwear,Balanced,M,yellow,19214.37,13083.06
210,IndigoViet UM-12,Streetwear,Balanced,L,red,15511.57,10377.24
223,LotusWear UM-01,Streetwear,Balanced,XL,blue,10136.85,5587.43
224,LotusWear UM-02,Streetwear,Balanced,S,white,7682.09,5061.73
225,LotusWear UM-03,Streetwear,Balanced,M,purple,9131.85,5558.56
226,LotusWear UM-04,Streetwear,Balanced,L,green,8879.85,8435.86
227,LotusWear UM-05,Streetwear,Balanced,XL,silver,9546.1,5405.95
228,LotusWear UM-06,Streetwear,Balanced,S,pink,7714.35,4099.41
817,HanoiStreet UM-01,Streetwear,Balanced,M,silver,4913.37,3947.89
818,HanoiStreet UM-02,Streetwear,Balanced,L,pink,21.58,12.36
819,HanoiStreet UM-03,Streetwear,Balanced,XL,yellow,14579.5,12477.14
820,HanoiStreet UM-04,Streetwear,Balanced,S,red,12599.37,11653.16
821,HanoiStreet UM-05,Streetwear,Balanced,M,black,40.16,22.57
822,HanoiStreet UM-06,Streetwear,Balanced,L,orange,4674.73,4440.99
823,HanoiStreet UM-07,Streetwear,Balanced,XL,blue,7496.37,7121.55
824,HanoiStreet UM-08,Streetwear,Balanced,S,white,5543.37,4445.23
825,HanoiStreet UM-09,Streetwear,Balanced,M,purple,30.28,16.89
826,HanoiStreet UM-10,Streetwear,Balanced,L,green,12730.41,12093.89
827,HanoiStreet UM-11,Streetwear,Balanced,XL,silver,7496.37,6075.81
828,HanoiStreet UM-12,Streetwear,Balanced,S,pink,10146.74,8943.33
829,HanoiStreet UM-13,Streetwear,Balanced,M,yellow,3815.56,2691.12
830,HanoiStreet UM-14,Streetwear,Balanced,L,red,44.06,27.3
831,HanoiStreet UM-15,Streetwear,Balanced,XL,black,40.02,23.37
832,HanoiStreet UM-16,Streetwear,Balanced,S,orange,32.16,20.02
833,HanoiStreet UM-17,Streetwear,Balanced,M,blue,23.6,13.13
834,HanoiStreet UM-18,Streetwear,Balanced,L,white,13229.37,10026.54
835,HanoiStreet UM-19,Streetwear,Balanced,XL,purple,6299.37,5984.4
836,HanoiStreet UM-20,Streetwear,Balanced,S,green,10079.37,9571.37
837,HanoiStreet UM-21,Streetwear,Balanced,M,silver,10059.68,9556.7
838,HanoiStreet UM-22,Streetwear,Balanced,L,pink,10919.37,10373.4
839,HanoiStreet UM-23,Streetwear,Balanced,XL,yellow,9597.87,7830.9
840,HanoiStreet UM-24,Streetwear,Balanced,S,red,11024.37,9145.82
841,HanoiStreet UM-25,Streetwear,Balanced,M,black,18.07,10.51
842,HanoiStreet UM-26,Streetwear,Balanced,L,orange,9071.37,6994.93
843,HanoiStreet UM-27,Streetwear,Balanced,XL,blue,6299.37,5984.4
844,HanoiStreet UM-28,Streetwear,Balanced,S,white,27.7,16.73
845,HanoiStreet UM-29,Streetwear,Balanced,M,purple,46.64,29.34
846,HanoiStreet UM-30,Streetwear,Balanced,L,green,6985.37,6636.1
847,HanoiStreet UM-31,Streetwear,Balanced,XL,silver,6929.37,5692.48
848,HanoiStreet UM-32,Streetwear,Balanced,S,pink,36.08,20.99
849,HanoiStreet UM-33,Streetwear,Balanced,M,yellow,4137.99,3139.08
850,HanoiStreet UM-34,Streetwear,Balanced,L,red,20.12,12.33
851,HanoiStreet UM-35,Streetwear,Balanced,XL,black,35.49,22.66
852,HanoiStreet UM-36,Streetwear,Balanced,S,orange,9109.17,8653.71
853,HanoiStreet UM-37,Streetwear,Balanced,M,blue,5165.37,4329.61
854,HanoiStreet UM-38,Streetwear,Balanced,L,white,8770.99,8332.44
1027,MekongStyle UM-01,Streetwear,Balanced,XL,silver,14736.28,13999.47
1028,MekongStyle UM-02,Streetwear,Balanced,S,pink,13423.98,12210.45
1124,MekongFit UM-01,Streetwear,Balanced,S,white,8199.46,7789.49
1125,MekongFit UM-02,Streetwear,Balanced,M,purple,11760.37,9002.56
1126,MekongFit UM-03,Streetwear,Balanced,L,green,8742.78,6289.56
1127,MekongFit UM-04,Streetwear,Balanced,XL,silver,9359.51,8891.53
1128,MekongFit UM-05,Streetwear,Balanced,S,pink,11024.37,6125.14
1129,MekongFit UM-06,Streetwear,Balanced,M,yellow,5529.82,3583.33
1130,MekongFit UM-07,Streetwear,Balanced,L,red,11780.37,10067.5
1131,MekongFit UM-08,Streetwear,Balanced,XL,black,5230.9,3135.92
1132,MekongFit UM-09,Streetwear,Balanced,S,orange,7701.12,4741.58
1133,MekongFit UM-10,Streetwear,Balanced,M,blue,7748.37,4407.27
1134,MekongFit UM-11,Streetwear,Balanced,L,white,11011.57,8816.96
1135,MekongFit UM-12,Streetwear,Balanced,XL,purple,11528.37,10951.95
1136,MekongFit UM-13,Streetwear,Balanced,S,green,9134.37,8677.65
1137,MekongFit UM-14,Streetwear,Balanced,M,silver,9511.97,5349.53
1138,MekongFit UM-15,Streetwear,Balanced,L,pink,2691.99,1457.98
1139,MekongFit UM-16,Streetwear,Balanced,XL,yellow,8189.18,6091.93
1140,MekongFit UM-17,Streetwear,Balanced,S,red,9570.26,5120.09
1141,MekongFit UM-18,Streetwear,Balanced,M,black,10507.85,9982.46
1142,MekongFit UM-19,Streetwear,Balanced,L,orange,8326.33,7398.78
1143,MekongFit UM-20,Streetwear,Balanced,XL,blue,6625.84,6294.55
1749,SaigonCore UM-01,Streetwear,Balanced,M,yellow,7101.19,6343.49
1750,SaigonCore UM-02,Streetwear,Balanced,L,red,4962.51,2940.29
1751,SaigonCore UM-03,Streetwear,Balanced,XL,black,8189.37,6178.06
1752,SaigonCore UM-04,Streetwear,Balanced,S,orange,9766.06,9277.76
1753,SaigonCore UM-05,Streetwear,Balanced,M,blue,11333.7,6682.35
1754,SaigonCore UM-06,Streetwear,Balanced,L,white,38.63,23.63
1863,BambooCraft UM-01,Streetwear,Balanced,XL,blue,10115.1,6342.17
1864,BambooCraft UM-02,Streetwear,Balanced,S,white,11978.29,7438.52
1865,BambooCraft UM-03,Streetwear,Balanced,M,purple,23.25,13.33
1866,BambooCraft UM-04,Streetwear,Balanced,L,green,13638.15,9430.78
1867,BambooCraft UM-05,Streetwear,Balanced,XL,silver,11388.25,5870.64
1868,BambooCraft UM-06,Streetwear,Balanced,S,pink,14247.51,13535.14
1869,BambooCraft UM-07,Streetwear,Balanced,M,yellow,11339.37,7381.93
1870,BambooCraft UM-08,Streetwear,Balanced,L,red,10134.11,9627.4
1871,BambooCraft UM-09,Streetwear,Balanced,XL,black,12087.15,7307.89
1872,BambooCraft UM-10,Streetwear,Balanced,S,orange,15214.6,10097.93
1873,BambooCraft UM-11,Streetwear,Balanced,M,blue,9675.6,9191.82
1874,BambooCraft UM-12,Streetwear,Balanced,L,white,10118.75,9612.81
1875,BambooCraft UM-13,Streetwear,Balanced,XL,purple,13973.85,11114.8
1876,BambooCraft UM-14,Streetwear,Balanced,S,green,17668.01,16784.61
1877,BambooCraft UM-15,Streetwear,Balanced,M,silver,35.22,19.45
1878,BambooCraft UM-16,Streetwear,Balanced,L,pink,9708.28,7207.43
1879,BambooCraft UM-17,Streetwear,Balanced,XL,yellow,12504.49,11879.27
1880,BambooCraft UM-18,Streetwear,Balanced,S,red,11356.87,6008.92
1881,BambooCraft UM-19,Streetwear,Balanced,M,black,11652.15,7134.61
1994,UrbanVN UM-01,Streetwear,Balanced,L,white,7359.57,5306.25
1995,UrbanVN UM-02,Streetwear,Balanced,XL,purple,5159.31,3025.42
1996,UrbanVN UM-03,Streetwear,Balanced,S,green,33.9,21.59
1997,UrbanVN UM-04,Streetwear,Balanced,M,silver,9479.09,7933.05
2110,PhoenixWear UM-01,Streetwear,Balanced,L,red,10835.37,10293.6
2111,PhoenixWear UM-02,Streetwear,Balanced,XL,black,6929.37,5689.01
2112,PhoenixWear UM-03,Streetwear,Balanced,S,orange,6863.71,6505.42
2113,PhoenixWear UM-04,Streetwear,Balanced,M,blue,20.96,11.57
2114,PhoenixWear UM-05,Streetwear,Balanced,L,white,10851.12,5601.35
2115,PhoenixWear UM-06,Streetwear,Balanced,XL,purple,7572.4,5696.72
2116,PhoenixWear UM-07,Streetwear,Balanced,S,green,6892.44,6547.82
2117,PhoenixWear UM-08,Streetwear,Balanced,M,silver,8322.37,7906.25
2118,PhoenixWear UM-09,Streetwear,Balanced,L,pink,38.21,24.36
2119,PhoenixWear UM-10,Streetwear,Balanced,XL,yellow,8315.37,7063.91
2120,PhoenixWear UM-11,Streetwear,Balanced,S,red,6667.37,3474.37
2121,PhoenixWear UM-12,Streetwear,Balanced,M,black,7559.25,6029.26
2122,PhoenixWear UM-13,Streetwear,Balanced,L,orange,12072.09,9086.66
2123,PhoenixWear UM-14,Streetwear,Balanced,XL,blue,7489.43,5615.57
2124,PhoenixWear UM-15,Streetwear,Balanced,S,white,10854.36,6990.21
2286,VietMotion UM-01,Streetwear,Balanced,L,green,8937.97,8294.44
2287,VietMotion UM-02,Streetwear,Balanced,XL,silver,10079.37,7890.13
2288,VietMotion UM-03,Streetwear,Balanced,S,pink,41.44,24.99
2289,VietMotion UM-04,Streetwear,Balanced,M,yellow,11018.7,9739.43
2290,VietMotion UM-05,Streetwear,Balanced,L,red,9669.87,7081.25
2291,VietMotion UM-06,Streetwear,Balanced,XL,black,11018.7,7937.87
2292,VietMotion UM-07,Streetwear,Balanced,S,orange,8635.54,6930.88
2293,VietMotion UM-08,Streetwear,Balanced,M,blue,9638.37,9156.45
2294,VietMotion UM-09,Streetwear,Balanced,L,white,51.07,32.89
2295,VietMotion UM-10,Streetwear,Balanced,XL,purple,10934.45,10387.73
2296,VietMotion UM-11,Streetwear,Balanced,S,green,10640.7,8784.96
2297,VietMotion UM-12,Streetwear,Balanced,M,silver,50.48,31.79
130,DragonWear UR-01,Streetwear,Standard,L,red,19.09,12.4
131,DragonWear UR-02,Streetwear,Standard,XL,black,22.76,13.31
132,DragonWear UR-03,Streetwear,Standard,S,orange,9387.0,7485.19
133,DragonWear UR-04,Streetwear,Standard,M,blue,8820.99,7253.5
134,DragonWear UR-05,Streetwear,Standard,L,white,40.69,25.5
135,DragonWear UR-06,Streetwear,Standard,XL,purple,40.67,24.0
136,DragonWear UR-07,Streetwear,Standard,S,green,5005.35,4469.78
137,DragonWear UR-08,Streetwear,Standard,M,silver,40.69,24.33
138,DragonWear UR-09,Streetwear,Standard,L,pink,154.64,94.76
139,DragonWear UR-10,Streetwear,Standard,XL,yellow,41.61,26.52
140,DragonWear UR-11,Streetwear,Standard,S,red,52.16,33.82
141,DragonWear UR-12,Streetwear,Standard,M,black,8183.7,7774.52
142,DragonWear UR-13,Streetwear,Standard,L,orange,48.5,30.4
143,DragonWear UR-14,Streetwear,Standard,XL,blue,5549.75,3170.02
144,DragonWear UR-15,Streetwear,Standard,S,white,5789.7,5500.21
145,DragonWear UR-16,Streetwear,Standard,M,purple,42.97,25.43
146,DragonWear UR-17,Streetwear,Standard,L,green,29.19,17.29
147,DragonWear UR-18,Streetwear,Standard,XL,silver,44.86,27.98
148,DragonWear UR-19,Streetwear,Standard,S,pink,8284.5,7108.1
149,DragonWear UR-20,Streetwear,Standard,M,yellow,24.31,13.95
150,DragonWear UR-21,Streetwear,Standard,L,red,6524.25,4447.58
151,DragonWear UR-22,Streetwear,Standard,XL,black,30.12,16.9
152,DragonWear UR-23,Streetwear,Standard,S,orange,27.27,15.97
153,DragonWear UR-24,Streetwear,Standard,M,blue,34.22,19.8
154,DragonWear UR-25,Streetwear,Standard,L,white,83.58,48.45
