shipment_id,order_id,shipper_id,delivery_date,ship_date
334394,491057,,5/21/2017,5/15/2017
334395,491058,,5/18/2017,5/11/2017
334396,491059,,5/19/2017,5/15/2017
334397,491060,,5/18/2017,5/11/2017
334398,491061,,5/15/2017,5/13/2017
334399,491062,,5/16/2017,5/13/2017
334400,491063,,5/19/2017,5/15/2017
334401,491065,,5/17/2017,5/15/2017
334402,491066,,5/18/2017,5/16/2017
334403,491068,,5/15/2017,5/12/2017
334404,491069,,5/17/2017,5/13/2017
334405,491070,,5/16/2017,5/12/2017
334406,491075,,5/15/2017,5/13/2017
334407,491077,,5/18/2017,5/16/2017
334408,491081,,5/14/2017,5/11/2017
334409,491082,,5/20/2017,5/14/2017
334410,491083,,5/22/2017,5/16/2017
334411,491085,,5/18/2017,5/13/2017
334412,491086,,5/17/2017,5/15/2017
334413,491087,,5/17/2017,5/12/2017
334414,491088,,5/21/2017,5/14/2017
334415,491090,,5/20/2017,5/14/2017
334416,491092,,5/20/2017,5/16/2017
334417,491094,,5/20/2017,5/14/2017
334418,491095,,5/20/2017,5/16/2017
334419,491097,,5/14/2017,5/11/2017
334420,491098,,5/18/2017,5/15/2017
334421,491099,,5/22/2017,5/15/2017
334422,491100,,5/21/2017,5/15/2017
334423,491101,,5/18/2017,5/13/2017
334424,491103,,5/13/2017,5/10/2017
334425,491106,,5/18/2017,5/14/2017
334426,491110,,5/16/2017,5/12/2017
334427,491111,,5/16/2017,5/14/2017
334428,491115,,5/22/2017,5/15/2017
334429,491117,,5/24/2017,5/17/2017
334430,491118,,5/21/2017,5/15/2017
334431,491123,,5/17/2017,5/13/2017
334432,491124,,5/13/2017,5/11/2017
334433,491125,,5/17/2017,5/14/2017
334434,491126,,5/13/2017,5/10/2017
334435,491127,,5/18/2017,5/15/2017
334436,491128,,5/15/2017,5/12/2017
334437,491130,,5/20/2017,5/14/2017
334438,491131,,5/21/2017,5/16/2017
334439,491134,,5/21/2017,5/15/2017
334440,491137,,5/18/2017,5/14/2017
334441,491138,,5/18/2017,5/13/2017
334442,491139,,5/17/2017,5/15/2017
334443,491140,,5/21/2017,5/15/2017
334444,491142,,5/19/2017,5/17/2017
334445,491143,,5/15/2017,5/11/2017
334446,491145,,5/18/2017,5/15/2017
334447,491147,,5/15/2017,5/11/2017
334448,491149,,5/21/2017,5/15/2017
334449,491153,,5/20/2017,5/16/2017
334450,491154,,5/18/2017,5/16/2017
334451,491156,,5/18/2017,5/14/2017
334452,491157,,5/15/2017,5/11/2017
334453,491159,,5/18/2017,5/14/2017
334454,491160,,5/14/2017,5/10/2017
334455,491161,,5/17/2017,5/12/2017
334456,491162,,5/18/2017,5/14/2017
334457,491165,,5/15/2017,5/13/2017
334458,491166,,5/19/2017,5/13/2017
334459,491167,,5/21/2017,5/17/2017
334460,491169,,5/20/2017,5/13/2017
334461,491170,,5/18/2017,5/12/2017
334462,491171,,5/16/2017,5/11/2017
334463,491172,,5/16/2017,5/12/2017
334464,491173,,5/17/2017,5/14/2017
334465,491174,,5/17/2017,5/15/2017
334466,491178,,5/20/2017,5/13/2017
334467,491179,,5/17/2017,5/14/2017
334468,491180,,5/23/2017,5/16/2017
334469,491181,,5/14/2017,5/12/2017
334470,491183,,5/20/2017,5/17/2017
334471,491185,,5/19/2017,5/16/2017
334472,491186,,5/18/2017,5/14/2017
334473,491187,,5/14/2017,5/11/2017
334474,491188,,5/21/2017,5/16/2017
334475,491190,,5/20/2017,5/15/2017
334476,491191,,5/17/2017,5/15/2017
334477,491194,,5/20/2017,5/14/2017
334478,491195,,5/21/2017,5/14/2017
334479,491196,,5/21/2017,5/14/2017
334480,491199,,5/17/2017,5/12/2017
334481,491200,,5/22/2017,5/15/2017
334482,491206,,5/18/2017,5/11/2017
334483,491208,,5/15/2017,5/13/2017
334484,491209,,5/18/2017,5/13/2017
334485,491211,,5/18/2017,5/15/2017
334486,491216,,5/20/2017,5/16/2017
334487,491217,,5/21/2017,5/14/2017
334488,491220,,5/19/2017,5/13/2017
334489,491221,,5/20/2017,5/16/2017
334490,491222,,5/16/2017,5/14/2017
334491,491223,,5/20/2017,5/13/2017
334492,491224,,5/16/2017,5/11/2017
334493,491225,,5/21/2017,5/14/2017
334494,491226,,5/17/2017,5/13/2017
334495,491227,,5/19/2017,5/14/2017
334496,491228,,5/22/2017,5/15/2017
334497,491229,,5/17/2017,5/11/2017
334498,491230,,5/18/2017,5/11/2017
334499,491231,,5/20/2017,5/16/2017
334500,491233,,5/18/2017,5/13/2017
334501,491234,,5/22/2017,5/15/2017
334502,491236,,5/18/2017,5/13/2017
334503,491239,,5/18/2017,5/14/2017
334504,491240,,5/15/2017,5/13/2017
334505,491242,,5/18/2017,5/13/2017
334506,491243,,5/21/2017,5/14/2017
334507,491245,,5/18/2017,5/13/2017
334508,491247,,5/16/2017,5/11/2017
334509,491248,,5/22/2017,5/15/2017
334510,491249,,5/23/2017,5/17/2017
334511,491250,,5/21/2017,5/15/2017
334512,491251,,5/18/2017,5/13/2017
334513,491254,,5/24/2017,5/17/2017
334514,491255,,5/18/2017,5/12/2017
334515,491256,,5/20/2017,5/13/2017
334516,491257,,5/16/2017,5/13/2017
334517,491258,,5/18/2017,5/16/2017
334518,491259,,5/20/2017,5/16/2017
334519,491260,,5/22/2017,5/15/2017
334520,491262,,5/19/2017,5/14/2017
334521,491263,,5/20/2017,5/13/2017
334522,491264,,5/18/2017,5/14/2017
334523,491265,,5/19/2017,5/14/2017
334524,491266,,5/16/2017,5/13/2017
334525,491267,,5/23/2017,5/16/2017
334526,491268,,5/20/2017,5/13/2017
334527,491269,,5/18/2017,5/13/2017
334528,491270,,5/22/2017,5/16/2017
334529,491271,,5/15/2017,5/13/2017
334530,491273,,5/18/2017,5/15/2017
334531,491275,,5/16/2017,5/14/2017
334532,491276,,5/20/2017,5/17/2017
334533,491277,,5/21/2017,5/14/2017
334534,491278,,5/16/2017,5/14/2017
334535,491280,,5/16/2017,5/11/2017
334536,491281,,5/15/2017,5/13/2017
334537,491282,,5/21/2017,5/16/2017
334538,491284,,5/17/2017,5/15/2017
334539,491285,,5/20/2017,5/14/2017
334540,491286,,5/22/2017,5/16/2017
334541,491287,,5/20/2017,5/17/2017
334542,491288,,5/22/2017,5/18/2017
334543,491289,,5/18/2017,5/16/2017
334544,491291,,5/21/2017,5/16/2017
334545,491294,,5/18/2017,5/11/2017
334546,491295,,5/23/2017,5/16/2017
334547,491297,,5/18/2017,5/13/2017
334548,491299,,5/20/2017,5/16/2017
334549,491300,,5/20/2017,5/17/2017
334550,491302,,5/18/2017,5/13/2017
334551,491303,,5/16/2017,5/13/2017
334552,491306,,5/19/2017,5/17/2017
334553,491308,,5/19/2017,5/16/2017
334554,491309,,5/19/2017,5/16/2017
334555,491310,,5/20/2017,5/16/2017
334556,491312,,5/18/2017,5/13/2017
334557,491313,,5/16/2017,5/14/2017
334558,491314,,5/17/2017,5/12/2017
334559,491315,,5/21/2017,5/14/2017
334560,491316,,5/22/2017,5/15/2017
334561,491318,,5/19/2017,5/12/2017
334562,491319,,5/14/2017,5/11/2017
334563,491320,,5/21/2017,5/15/2017
334564,491321,,5/17/2017,5/14/2017
334565,491322,,5/20/2017,5/17/2017
334566,491323,,5/19/2017,5/13/2017
334567,491324,,5/18/2017,5/11/2017
334568,491325,,5/25/2017,5/18/2017
334569,491326,,5/13/2017,5/11/2017
334570,491328,,5/17/2017,5/14/2017
334571,491330,,5/18/2017,5/16/2017
334572,491332,,5/20/2017,5/15/2017
334573,491333,,5/19/2017,5/12/2017
334574,491335,,5/21/2017,5/14/2017
334575,491336,,5/15/2017,5/13/2017
334576,491337,,5/19/2017,5/12/2017
334577,491338,,5/19/2017,5/13/2017
334578,491341,,5/18/2017,5/12/2017
334579,491342,,5/21/2017,5/15/2017
334580,491343,,5/18/2017,5/13/2017
334581,491345,,5/19/2017,5/13/2017
334582,491346,,5/22/2017,5/16/2017
334583,491347,,5/19/2017,5/13/2017
334584,491348,,5/16/2017,5/13/2017
334585,491349,,5/17/2017,5/12/2017
334586,491350,,5/15/2017,5/12/2017
334587,491352,,5/19/2017,5/15/2017
334588,491353,,5/21/2017,5/17/2017
334589,491356,,5/18/2017,5/12/2017
334590,491358,,5/15/2017,5/12/2017
334591,491359,,5/18/2017,5/16/2017
334592,491361,,5/21/2017,5/14/2017
334593,491363,,5/21/2017,5/15/2017
334594,491364,,5/22/2017,5/15/2017
334595,491365,,5/16/2017,5/14/2017
334596,491367,,5/19/2017,5/12/2017
334597,491368,,5/22/2017,5/17/2017
334598,491370,,5/19/2017,5/13/2017
334599,491371,,5/18/2017,5/15/2017
334600,491372,,5/16/2017,5/14/2017
334601,491374,,5/20/2017,5/16/2017
334602,491375,,5/21/2017,5/14/2017
334603,491377,,5/16/2017,5/11/2017
334604,491378,,5/18/2017,5/15/2017
334605,491379,,5/20/2017,5/15/2017
334606,491382,,5/14/2017,5/11/2017
334607,491384,,5/20/2017,5/14/2017
334608,491385,,5/19/2017,5/14/2017
334609,491386,,5/21/2017,5/15/2017
334610,491389,,5/17/2017,5/11/2017
334611,491390,,5/19/2017,5/15/2017
334612,491392,,5/23/2017,5/18/2017
334613,491393,,5/17/2017,5/14/2017
334614,491394,,5/24/2017,5/17/2017
334615,491396,,5/18/2017,5/15/2017
334616,491398,,5/21/2017,5/14/2017
334617,491399,,5/21/2017,5/14/2017
334618,491400,,5/19/2017,5/14/2017
334619,491401,,5/16/2017,5/12/2017
334620,491402,,5/22/2017,5/18/2017
334621,491403,,5/15/2017,5/11/2017
334622,491404,,5/17/2017,5/12/2017
334623,491406,,5/19/2017,5/16/2017
334624,491409,,5/16/2017,5/14/2017
334625,491412,,5/17/2017,5/14/2017
334626,491413,,5/19/2017,5/14/2017
334627,491414,,5/20/2017,5/15/2017
334628,491415,,5/23/2017,5/18/2017
334629,491416,,5/16/2017,5/12/2017
334630,491417,,5/25/2017,5/18/2017
334631,491418,,5/19/2017,5/15/2017
334632,491420,,5/21/2017,5/14/2017
334633,491422,,5/19/2017,5/16/2017
334634,491424,,5/23/2017,5/18/2017
334635,491426,,5/21/2017,5/17/2017
334636,491427,,5/14/2017,5/12/2017
334637,491429,,5/16/2017,5/12/2017
334638,491430,,5/20/2017,5/15/2017
334639,491431,,5/19/2017,5/15/2017
334640,491432,,5/19/2017,5/13/2017
334641,491433,,5/23/2017,5/18/2017
334642,491434,,5/18/2017,5/13/2017
334643,491435,,5/20/2017,5/14/2017
334644,491436,,5/19/2017,5/17/2017
334645,491437,,5/23/2017,5/17/2017
334646,491438,,5/19/2017,5/17/2017
334647,491439,,5/20/2017,5/13/2017
334648,491440,,5/15/2017,5/13/2017
334649,491441,,5/21/2017,5/16/2017
334650,491442,,5/18/2017,5/15/2017
334651,491443,,5/20/2017,5/14/2017
334652,491447,,5/17/2017,5/15/2017
334653,491449,,5/16/2017,5/14/2017
334654,491450,,5/22/2017,5/16/2017
334655,491451,,5/18/2017,5/13/2017
334656,491452,,5/25/2017,5/18/2017
334657,491453,,5/20/2017,5/13/2017
334658,491456,,5/19/2017,5/13/2017
334659,491457,,5/22/2017,5/18/2017
334660,491458,,5/21/2017,5/16/2017
334661,491465,,5/17/2017,5/15/2017
334662,491466,,5/20/2017,5/16/2017
334663,491468,,5/20/2017,5/15/2017
334664,491470,,5/17/2017,5/15/2017
334665,491473,,5/22/2017,5/17/2017
334666,491474,,5/21/2017,5/15/2017
334667,491475,,5/23/2017,5/16/2017
334668,491476,,5/20/2017,5/15/2017
334669,491478,,5/14/2017,5/12/2017
334670,491480,,5/19/2017,5/14/2017
334671,491481,,5/16/2017,5/12/2017
334672,491482,,5/21/2017,5/16/2017
334673,491483,,5/18/2017,5/14/2017
334674,491485,,5/15/2017,5/13/2017
334675,491491,,5/21/2017,5/14/2017
334676,491493,,5/17/2017,5/13/2017
334677,491494,,5/18/2017,5/11/2017
334678,491496,,5/18/2017,5/14/2017
334679,491499,,5/16/2017,5/13/2017
334680,491500,,5/14/2017,5/11/2017
334681,491501,,5/24/2017,5/18/2017
334682,491502,,5/14/2017,5/11/2017
334683,491504,,5/20/2017,5/13/2017
334684,491505,,5/21/2017,5/14/2017
334685,491506,,5/16/2017,5/14/2017
334686,491508,,5/23/2017,5/17/2017
334687,491510,,5/19/2017,5/14/2017
334688,491514,,5/23/2017,5/16/2017
334689,491515,,5/20/2017,5/14/2017
334690,491516,,5/16/2017,5/14/2017
334691,491518,,5/17/2017,5/15/2017
334692,491519,,5/14/2017,5/12/2017
334693,491521,,5/23/2017,5/17/2017
334694,491522,,5/22/2017,5/16/2017
334695,491523,,5/16/2017,5/13/2017
334696,491525,,5/21/2017,5/16/2017
334697,491526,,5/16/2017,5/12/2017
334698,491527,,5/19/2017,5/14/2017
334699,491528,,5/18/2017,5/15/2017
334700,491531,,5/22/2017,5/18/2017
334701,491532,,5/19/2017,5/16/2017
334702,491533,,5/18/2017,5/15/2017
334703,491535,,5/14/2017,5/11/2017
334704,491536,,5/16/2017,5/11/2017
334705,491537,,5/21/2017,5/16/2017
334706,491539,,5/20/2017,5/13/2017
334707,491540,,5/17/2017,5/15/2017
334708,491541,,5/24/2017,5/17/2017
334709,491542,,5/18/2017,5/15/2017
334710,491545,,5/19/2017,5/17/2017
334711,491546,,5/19/2017,5/14/2017
334712,491547,,5/13/2017,5/11/2017
334713,491548,,5/19/2017,5/13/2017
334714,491550,,5/19/2017,5/12/2017
334715,491552,,5/19/2017,5/12/2017
334716,491553,,5/22/2017,5/17/2017
334717,491555,,5/19/2017,5/15/2017
334718,491556,,5/19/2017,5/13/2017
334719,491558,,5/20/2017,5/13/2017
334720,491559,,5/15/2017,5/13/2017
334721,491560,,5/17/2017,5/14/2017
334722,491561,,5/20/2017,5/13/2017
334723,491562,,5/17/2017,5/12/2017
334724,491563,,5/20/2017,5/17/2017
334725,491564,,5/19/2017,5/15/2017
334726,491565,,5/14/2017,5/12/2017
334727,491567,,5/20/2017,5/14/2017
334728,491569,,5/22/2017,5/16/2017
334729,491570,,5/17/2017,5/12/2017
334730,491573,,5/21/2017,5/15/2017
334731,491574,,5/16/2017,5/13/2017
334732,491576,,5/19/2017,5/15/2017
334733,491577,,5/16/2017,5/13/2017
334734,491578,,5/21/2017,5/15/2017
334735,491579,,5/18/2017,5/11/2017
334736,491580,,5/21/2017,5/14/2017
334737,491582,,5/23/2017,5/18/2017
334738,491583,,5/16/2017,5/11/2017
334739,491584,,5/20/2017,5/15/2017
334740,491585,,5/22/2017,5/17/2017
334741,491588,,5/15/2017,5/13/2017
334742,491589,,5/20/2017,5/17/2017
334743,491590,,5/15/2017,5/11/2017
334744,491592,,5/22/2017,5/15/2017
334745,491594,,5/22/2017,5/18/2017
334746,491596,,5/17/2017,5/12/2017
334747,491598,,5/18/2017,5/13/2017
334748,491599,,5/17/2017,5/14/2017
334749,491600,,5/18/2017,5/16/2017
334750,491601,,5/24/2017,5/17/2017
334751,491602,,5/19/2017,5/17/2017
334752,491603,,5/19/2017,5/12/2017
334753,491604,,5/18/2017,5/16/2017
334754,491605,,5/20/2017,5/16/2017
334755,491606,,5/22/2017,5/15/2017
334756,491607,,5/18/2017,5/14/2017
334757,491608,,5/15/2017,5/12/2017
334758,491609,,5/19/2017,5/16/2017
334759,491611,,5/19/2017,5/12/2017
334760,491612,,5/15/2017,5/11/2017
334761,491613,,5/17/2017,5/14/2017
334762,491614,,5/15/2017,5/13/2017
334763,491615,,5/18/2017,5/15/2017
334764,491619,,5/21/2017,5/16/2017
334765,491621,,5/20/2017,5/18/2017
334766,491622,,5/15/2017,5/11/2017
334767,491624,,5/15/2017,5/12/2017
334768,491625,,5/17/2017,5/14/2017
334769,491626,,5/20/2017,5/15/2017
334770,491627,,5/19/2017,5/14/2017
334771,491628,,5/19/2017,5/17/2017
334772,491629,,5/19/2017,5/13/2017
334773,491630,,5/22/2017,5/16/2017
334774,491631,,5/14/2017,5/11/2017
334775,491632,,5/21/2017,5/15/2017
334776,491633,,5/21/2017,5/17/2017
334777,491634,,5/16/2017,5/14/2017
334778,491636,,5/17/2017,5/14/2017
334779,491637,,5/15/2017,5/13/2017
334780,491638,,5/14/2017,5/12/2017
334781,491639,,5/19/2017,5/14/2017
334782,491640,,5/21/2017,5/15/2017
334783,491642,,5/18/2017,5/11/2017
334784,491643,,5/17/2017,5/14/2017
334785,491645,,5/20/2017,5/14/2017
334786,491646,,5/16/2017,5/13/2017
334787,491648,,5/19/2017,5/15/2017
334788,491649,,5/20/2017,5/18/2017
334789,491657,,5/18/2017,5/13/2017
334790,491658,,5/21/2017,5/15/2017
334791,491659,,5/19/2017,5/12/2017
334792,491660,,5/19/2017,5/16/2017
334793,491662,,5/16/2017,5/14/2017
334794,491663,,5/18/2017,5/14/2017
334795,491664,,5/16/2017,5/12/2017
334796,491665,,5/21/2017,5/15/2017
334797,491666,,5/22/2017,5/16/2017
334798,491668,,5/22/2017,5/17/2017
334799,491669,,5/20/2017,5/14/2017
334800,491670,,5/20/2017,5/13/2017
334801,491671,,5/16/2017,5/14/2017
334802,491672,,5/19/2017,5/14/2017
334803,491673,,5/18/2017,5/11/2017
334804,491674,,5/21/2017,5/14/2017
334805,491675,,5/20/2017,5/16/2017
334806,491676,,5/19/2017,5/15/2017
334807,491677,,5/17/2017,5/15/2017
334808,491678,,5/15/2017,5/13/2017
334809,491679,,5/21/2017,5/16/2017
334810,491681,,5/23/2017,5/16/2017
334811,491682,,5/17/2017,5/15/2017
334812,491683,,5/16/2017,5/13/2017
334813,491684,,5/19/2017,5/13/2017
334814,491685,,5/21/2017,5/16/2017
334815,491686,,5/21/2017,5/16/2017
334816,491687,,5/21/2017,5/14/2017
334817,491691,,5/22/2017,5/16/2017
334818,491694,,5/21/2017,5/14/2017
334819,491695,,5/14/2017,5/12/2017
334820,491696,,5/16/2017,5/14/2017
334821,491697,,5/19/2017,5/15/2017
334822,491699,,5/19/2017,5/13/2017
334823,491700,,5/23/2017,5/17/2017
334824,491702,,5/19/2017,5/15/2017
334825,491704,,5/18/2017,5/14/2017
334826,491705,,5/15/2017,5/12/2017
334827,491706,,5/17/2017,5/11/2017
334828,491707,,5/17/2017,5/13/2017
334829,491708,,5/18/2017,5/15/2017
334830,491709,,5/16/2017,5/11/2017
334831,491710,,5/25/2017,5/18/2017
334832,491711,,5/19/2017,5/17/2017
334833,491712,,5/15/2017,5/13/2017
334834,491716,,5/21/2017,5/14/2017
334835,491717,,5/20/2017,5/15/2017
334836,491718,,5/15/2017,5/13/2017
334837,491719,,5/25/2017,5/18/2017
334838,491720,,5/22/2017,5/15/2017
334839,491722,,5/19/2017,5/17/2017
334840,491725,,5/19/2017,5/16/2017
334841,491726,,5/19/2017,5/13/2017
334842,491727,,5/18/2017,5/14/2017
334843,491730,,5/20/2017,5/15/2017
334844,491731,,5/20/2017,5/17/2017
334845,491733,,5/19/2017,5/16/2017
334846,491735,,5/23/2017,5/19/2017
334847,491737,,5/21/2017,5/16/2017
334848,491738,,5/22/2017,5/19/2017
334849,491739,,5/24/2017,5/19/2017
334850,491740,,5/17/2017,5/15/2017
334851,491741,,5/20/2017,5/18/2017
334852,491742,,5/18/2017,5/16/2017
334853,491745,,5/20/2017,5/16/2017
334854,491748,,5/19/2017,5/15/2017
334855,491749,,5/20/2017,5/18/2017
334856,491751,,5/21/2017,5/18/2017
334857,491753,,5/18/2017,5/12/2017
334858,491755,,5/20/2017,5/15/2017
334859,491757,,5/22/2017,5/17/2017
334860,491759,,5/26/2017,5/19/2017
334861,491760,,5/21/2017,5/15/2017
334862,491761,,5/20/2017,5/16/2017
334863,491762,,5/22/2017,5/17/2017
334864,491763,,5/20/2017,5/13/2017
334865,491765,,5/23/2017,5/16/2017
334866,491766,,5/18/2017,5/16/2017
334867,491769,,5/20/2017,5/18/2017
334868,491770,,5/19/2017,5/17/2017
334869,491771,,5/22/2017,5/17/2017
334870,491772,,5/17/2017,5/14/2017
334871,491773,,5/22/2017,5/19/2017
334872,491774,,5/16/2017,5/12/2017
334873,491775,,5/23/2017,5/18/2017
334874,491776,,5/19/2017,5/15/2017
334875,491777,,5/21/2017,5/15/2017
334876,491778,,5/18/2017,5/13/2017
334877,491779,,5/24/2017,5/18/2017
334878,491782,,5/16/2017,5/12/2017
334879,491784,,5/19/2017,5/16/2017
334880,491785,,5/23/2017,5/16/2017
334881,491787,,5/22/2017,5/16/2017
334882,491788,,5/20/2017,5/16/2017
334883,491790,,5/19/2017,5/15/2017
334884,491791,,5/22/2017,5/16/2017
334885,491792,,5/18/2017,5/15/2017
334886,491796,,5/18/2017,5/14/2017
334887,491797,,5/17/2017,5/14/2017
334888,491798,,5/24/2017,5/17/2017
334889,491799,,5/21/2017,5/17/2017
334890,491801,,5/20/2017,5/17/2017
334891,491803,,5/17/2017,5/15/2017
334892,491804,,5/21/2017,5/14/2017
334893,491805,,5/23/2017,5/16/2017
334894,491807,,5/22/2017,5/18/2017
334895,491809,,5/20/2017,5/17/2017
334896,491810,,5/22/2017,5/17/2017
334897,491812,,5/22/2017,5/18/2017
334898,491813,,5/18/2017,5/15/2017
334899,491815,,5/20/2017,5/17/2017
334900,491816,,5/20/2017,5/15/2017
334901,491818,,5/21/2017,5/15/2017
334902,491820,,5/16/2017,5/14/2017
334903,491822,,5/22/2017,5/15/2017
334904,491823,,5/18/2017,5/14/2017
334905,491824,,5/18/2017,5/13/2017
334906,491826,,5/23/2017,5/16/2017
334907,491827,,5/23/2017,5/17/2017
334908,491829,,5/22/2017,5/15/2017
334909,491830,,5/25/2017,5/18/2017
334910,491831,,5/20/2017,5/15/2017
334911,491833,,5/20/2017,5/16/2017
334912,491834,,5/21/2017,5/15/2017
334913,491837,,5/15/2017,5/12/2017
334914,491838,,5/20/2017,5/18/2017
334915,491839,,5/18/2017,5/16/2017
334916,491840,,5/25/2017,5/18/2017
334917,491841,,5/22/2017,5/17/2017
334918,491842,,5/22/2017,5/16/2017
334919,491843,,5/22/2017,5/15/2017
334920,491844,,5/18/2017,5/15/2017
334921,491846,,5/21/2017,5/17/2017
334922,491847,,5/21/2017,5/14/2017
334923,491848,,5/21/2017,5/18/2017
334924,491849,,5/19/2017,5/16/2017
334925,491850,,5/22/2017,5/16/2017
334926,491851,,5/21/2017,5/15/2017
334927,491852,,5/20/2017,5/15/2017
334928,491855,,5/19/2017,5/16/2017
334929,491856,,5/18/2017,5/15/2017
334930,491859,,5/23/2017,5/19/2017
334931,491861,,5/19/2017,5/17/2017
334932,491862,,5/20/2017,5/15/2017
334933,491863,,5/18/2017,5/16/2017
334934,491865,,5/18/2017,5/16/2017
334935,491866,,5/16/2017,5/14/2017
334936,491867,,5/21/2017,5/15/2017
334937,491868,,5/17/2017,5/12/2017
334938,491870,,5/16/2017,5/14/2017
334939,491873,,5/18/2017,5/16/2017
334940,491874,,5/24/2017,5/18/2017
334941,491875,,5/19/2017,5/14/2017
334942,491877,,5/22/2017,5/16/2017
334943,491878,,5/19/2017,5/13/2017
334944,491879,,5/18/2017,5/15/2017
334945,491883,,5/21/2017,5/17/2017
334946,491885,,5/22/2017,5/15/2017
334947,491886,,5/23/2017,5/17/2017
334948,491887,,5/18/2017,5/15/2017
334949,491889,,5/19/2017,5/14/2017
334950,491891,,5/18/2017,5/16/2017
334951,491893,,5/21/2017,5/19/2017
334952,491894,,5/23/2017,5/16/2017
334953,491895,,5/20/2017,5/16/2017
334954,491896,,5/25/2017,5/19/2017
334955,491898,,5/18/2017,5/14/2017
334956,491899,,5/20/2017,5/17/2017
334957,491900,,5/17/2017,5/15/2017
334958,491901,,5/22/2017,5/16/2017
334959,491903,,5/21/2017,5/14/2017
334960,491906,,5/23/2017,5/17/2017
334961,491907,,5/18/2017,5/14/2017
334962,491908,,5/25/2017,5/18/2017
334963,491909,,5/19/2017,5/16/2017
334964,491911,,5/21/2017,5/15/2017
334965,491913,,5/24/2017,5/17/2017
334966,491914,,5/17/2017,5/14/2017
334967,491918,,5/17/2017,5/13/2017
334968,491920,,5/20/2017,5/17/2017
334969,491921,,5/19/2017,5/17/2017
334970,491922,,5/18/2017,5/15/2017
334971,491926,,5/23/2017,5/20/2017
334972,491927,,5/19/2017,5/17/2017
334973,491928,,5/21/2017,5/17/2017
334974,491930,,5/18/2017,5/16/2017
334975,491931,,5/24/2017,5/19/2017
334976,491932,,5/25/2017,5/20/2017
334977,491934,,5/22/2017,5/19/2017
334978,491937,,5/20/2017,5/18/2017
334979,491939,,5/22/2017,5/18/2017
334980,491941,,5/23/2017,5/16/2017
334981,491943,,5/25/2017,5/20/2017
334982,491944,,5/22/2017,5/19/2017
334983,491945,,5/23/2017,5/16/2017
334984,491946,,5/22/2017,5/19/2017
334985,491947,,5/26/2017,5/19/2017
334986,491949,,5/23/2017,5/17/2017
334987,491951,,5/20/2017,5/14/2017
334988,491954,,5/26/2017,5/19/2017
334989,491955,,5/21/2017,5/18/2017
334990,491956,,5/24/2017,5/18/2017
334991,491957,,5/23/2017,5/16/2017
334992,491958,,5/22/2017,5/19/2017
334993,491959,,5/22/2017,5/18/2017
334994,491960,,5/20/2017,5/18/2017
334995,491962,,5/21/2017,5/14/2017
334996,491964,,5/17/2017,5/15/2017
334997,491965,,5/18/2017,5/16/2017
334998,491968,,5/24/2017,5/19/2017
334999,491969,,5/20/2017,5/16/2017
335000,491970,,5/19/2017,5/17/2017
335001,491974,,5/22/2017,5/18/2017
335002,491975,,5/21/2017,5/18/2017
335003,491977,,5/20/2017,5/14/2017
335004,491980,,5/20/2017,5/18/2017
335005,491981,,5/23/2017,5/16/2017
335006,491982,,5/20/2017,5/15/2017
335007,491984,,5/27/2017,5/20/2017
335008,491985,,5/19/2017,5/17/2017
335009,491986,,5/16/2017,5/14/2017
335010,491987,,5/26/2017,5/19/2017
335011,491988,,5/23/2017,5/19/2017
335012,491989,,5/23/2017,5/18/2017
335013,491990,,5/26/2017,5/20/2017
335014,491992,,5/20/2017,5/16/2017
335015,491994,,5/20/2017,5/17/2017
335016,491995,,5/21/2017,5/19/2017
335017,491997,,5/19/2017,5/16/2017
335018,491998,,5/21/2017,5/14/2017
335019,491999,,5/24/2017,5/19/2017
335020,492001,,5/21/2017,5/17/2017
335021,492002,,5/23/2017,5/17/2017
335022,492003,,5/25/2017,5/18/2017
335023,492004,,5/22/2017,5/18/2017
335024,492005,,5/26/2017,5/19/2017
335025,492006,,5/23/2017,5/17/2017
335026,492007,,5/22/2017,5/20/2017
335027,492010,,5/20/2017,5/18/2017
335028,492011,,5/22/2017,5/17/2017
335029,492012,,5/19/2017,5/15/2017
335030,492018,,5/22/2017,5/18/2017
335031,492019,,5/21/2017,5/15/2017
335032,492020,,5/23/2017,5/17/2017
335033,492021,,5/19/2017,5/14/2017
335034,492025,,5/25/2017,5/19/2017
335035,492027,,5/27/2017,5/21/2017
335036,492028,,5/24/2017,5/18/2017
335037,492029,,5/23/2017,5/17/2017
335038,492030,,5/23/2017,5/18/2017
335039,492032,,5/24/2017,5/17/2017
335040,492034,,5/25/2017,5/21/2017
335041,492035,,5/23/2017,5/16/2017
335042,492036,,5/21/2017,5/17/2017
335043,492038,,5/20/2017,5/18/2017
335044,492040,,5/22/2017,5/15/2017
335045,492041,,5/21/2017,5/19/2017
335046,492044,,5/20/2017,5/15/2017
335047,492045,,5/22/2017,5/20/2017
335048,492046,,5/23/2017,5/21/2017
335049,492047,,5/19/2017,5/16/2017
335050,492048,,5/21/2017,5/18/2017
335051,492049,,5/23/2017,5/17/2017
335052,492051,,5/20/2017,5/18/2017
335053,492052,,5/25/2017,5/18/2017
335054,492055,,5/24/2017,5/19/2017
335055,492056,,5/25/2017,5/18/2017
335056,492057,,5/25/2017,5/19/2017
335057,492058,,5/24/2017,5/17/2017
335058,492059,,5/27/2017,5/21/2017
